payment_id,order_id,payment_date,payment_method,amount,status
501,441,2023-11-23 04:59:41,card,1538.83,paid
502,442,2025-09-08 01:51:10,card,3414.09,paid
503,443,2024-06-11 16:07:53,bank_transfer,2422.98,paid
504,444,2025-06-20 09:09:33,wallet,1127.88,paid
505,445,2023-10-07 21:03:38,bank_transfer,4569.43,paid
506,446,2025-03-22 00:37:06,card,943.83,refunded
507,447,2023-09-14 00:06:51,paypal,3978.45,paid
508,448,2025-11-08 07:46:45,card,1559.89,paid
509,449,2023-04-20 20:43:05,card,2106.11,paid
510,450,2023-03-15 00:48:58,card,2431.35,paid
511,451,2025-03-30 04:55:47,paypal,3892.11,paid
512,452,2024-08-18 08:22:56,card,895.96,paid
513,453,2025-01-03 03:09:10,bank_transfer,283.58,paid
514,454,2023-12-21 11:52:46,card,1824.06,paid
515,455,2025-03-22 17:42:47,card,353.48,paid
516,456,2023-10-26 22:49:58,card,1007.09,refunded
517,457,2023-01-29 00:17:03,card,1324.49,paid
518,457,2024-06-18 19:30:31,wallet,1324.49,paid
519,458,2025-07-29 11:55:54,card,2985.85,paid
520,459,2025-02-14 04:40:36,card,1058.16,refunded
521,460,2024-07-08 20:19:38,bank_transfer,971.94,failed
522,461,2023-03-08 20:46:29,card,708.57,paid
523,461,2023-04-15 04:47:12,paypal,708.57,paid
524,462,2024-03-13 16:49:57,bank_transfer,2518.99,paid
525,463,2024-10-01 17:37:39,wallet,1352.35,paid
526,464,2025-03-14 21:47:28,card,1112.91,paid
527,465,2023-07-12 16:56:22,wallet,97.04,failed
528,466,2023-11-30 10:44:37,paypal,3955.55,paid
529,467,2024-08-09 14:25:17,card,2471.61,paid
530,468,2024-12-22 12:01:39,card,1740.96,paid
531,469,2023-06-12 01:25:24,card,1208.65,failed
532,469,2023-09-06 21:02:37,card,1571.06,paid
533,470,2025-03-06 03:18:25,card,2317.56,paid
534,471,2025-06-11 20:39:11,card,2271.61,paid
535,472,2024-11-07 18:52:44,paypal,3019.22,paid
536,473,2025-01-03 15:06:32,card,2898.68,paid
537,474,2024-10-24 05:52:26,paypal,43.87,failed
538,475,2024-01-28 20:01:01,wallet,1767.16,paid
539,475,2024-04-02 05:53:00,paypal,3196.45,refunded
540,476,2025-06-13 15:00:16,bank_transfer,4589.47,paid
541,477,2023-02-03 20:14:04,card,56.66,failed
542,477,2025-08-19 23:51:01,card,158.01,paid
543,478,2025-11-15 15:09:43,card,5311.57,paid
544,479,2024-07-07 13:34:48,bank_transfer,2331.43,paid
545,480,2023-10-23 11:59:22,card,1217.4,paid
546,481,2024-05-08 09:58:13,card,2293.87,paid
547,482,2024-01-30 06:35:01,paypal,2644.55,paid
548,483,2025-09-19 06:01:39,paypal,5517.27,paid
549,484,2024-05-01 05:12:41,paypal,3263.74,paid
550,485,2023-05-10 12:37:21,bank_transfer,1260.03,paid
551,486,2023-09-04 23:28:55,paypal,39.76,failed
552,487,2023-10-13 14:19:52,paypal,548.62,paid
553,488,2025-12-30 17:04:03,card,2382.47,paid
554,488,2025-01-28 23:22:20,bank_transfer,2382.47,paid
555,489,2023-08-05 13:55:27,bank_transfer,692.96,paid
556,489,2024-08-12 10:23:44,card,692.96,paid
557,490,2023-03-17 18:21:47,paypal,652.52,paid
558,490,2025-12-23 14:49:49,card,652.52,paid
559,491,2025-07-15 05:29:27,paypal,3018.7,paid
560,492,2024-02-19 03:53:27,card,1815.78,paid
561,492,2025-05-31 00:09:42,card,1815.78,paid
562,493,2023-07-06 06:09:18,card,3368.98,paid
563,494,2025-11-30 07:24:33,bank_transfer,2019.29,paid
564,495,2023-06-17 02:58:49,wallet,792.09,paid
565,495,2024-03-26 01:55:46,card,792.09,paid
566,496,2025-05-01 23:03:58,card,725.9,paid
567,497,2025-09-10 03:07:30,card,563.75,paid
568,498,2025-04-22 13:10:38,card,818.25,failed
569,499,2023-01-06 15:26:07,wallet,2351.08,paid
570,500,2025-12-03 06:11:02,card,921.34,paid
571,501,2024-04-22 15:55:26,card,128.96,paid
572,502,2025-05-01 06:02:50,paypal,623.85,failed
573,502,2025-05-20 07:07:03,wallet,1084.86,paid
574,503,2024-01-21 20:49:36,paypal,889.43,paid
575,504,2023-04-06 22:09:05,card,339.21,failed
576,505,2023-09-07 08:10:56,bank_transfer,2973.51,paid
577,506,2025-11-12 15:54:26,wallet,1368.49,paid
578,507,2025-09-16 15:02:58,paypal,1109.79,paid
579,508,2024-05-11 20:06:57,paypal,1320.22,paid
580,509,2025-09-14 18:07:44,card,2612.32,paid
581,510,2024-03-22 07:24:58,card,1477.51,paid
582,510,2025-05-29 11:50:50,wallet,1477.51,paid
583,511,2025-12-24 05:18:14,card,503.06,failed
584,512,2025-12-07 08:35:01,card,3552.85,paid
585,513,2023-05-06 00:32:32,card,4486.45,paid
586,514,2025-01-08 18:59:07,card,924.08,paid
587,514,2023-08-08 11:30:02,card,924.08,paid
588,515,2025-08-29 09:06:30,card,381.41,paid
589,516,2025-03-24 20:34:27,card,91.55,failed
590,517,2024-08-27 08:22:43,card,1336.98,paid
591,518,2024-03-19 16:20:04,wallet,2584.16,paid
592,519,2023-12-08 01:18:03,card,1536.41,paid
593,520,2023-12-17 17:29:17,card,1750.77,paid
594,521,2023-08-18 14:53:22,card,411.64,refunded
595,522,2024-06-01 12:02:52,wallet,3987.28,paid
596,523,2024-03-20 02:32:54,card,103.31,failed
597,524,2025-08-30 23:06:18,card,3780.78,paid
598,525,2023-11-06 00:24:47,card,45.88,failed
599,526,2025-01-26 02:01:32,card,2070.78,paid
600,527,2025-01-25 15:33:13,paypal,7332.49,paid
601,528,2023-02-01 05:41:55,card,2950.49,paid
602,529,2023-11-05 08:13:29,bank_transfer,291.03,paid
603,529,2023-06-28 04:14:34,paypal,291.03,paid
604,530,2023-11-09 03:38:31,card,1357.61,paid
605,531,2025-01-27 22:17:31,card,3152.05,paid
606,532,2023-01-29 15:45:13,card,157.38,paid
607,532,2025-10-02 06:46:32,card,157.38,paid
608,533,2024-01-01 14:50:30,card,2322.01,paid
609,534,2023-09-25 12:55:01,card,309.72,failed
610,535,2024-06-09 05:23:13,card,2525.07,paid
611,536,2024-02-18 14:13:49,card,82.2,failed
612,537,2025-10-09 19:23:44,card,2719.4,paid
613,538,2025-05-17 05:39:10,bank_transfer,2285.84,paid
614,539,2023-03-31 07:07:44,card,6503.79,paid
615,540,2023-03-29 00:52:01,card,3426.5,paid
616,541,2023-02-27 14:49:21,paypal,3882.89,paid
617,542,2023-10-17 02:15:24,card,2354.63,paid
618,543,2025-06-17 20:39:05,paypal,992.56,failed
619,544,2023-09-20 20:38:20,card,336.36,failed
620,545,2023-06-25 05:53:00,paypal,909.35,paid
621,545,2025-11-06 00:10:23,card,909.35,paid
622,546,2024-09-29 11:24:39,card,1546.32,paid
623,547,2025-05-22 09:14:32,card,1811.77,paid
624,548,2024-11-14 04:59:00,card,65.18,failed
625,549,2024-02-05 20:46:13,paypal,1003.28,paid
626,550,2024-03-12 05:39:20,card,1960.03,paid
627,551,2023-03-27 18:25:22,paypal,722.71,paid
628,552,2023-06-10 12:40:45,card,2154.15,paid
629,553,2025-12-10 20:05:15,card,716.83,paid
630,554,2024-07-06 06:48:45,wallet,3006.08,paid
631,555,2024-02-15 19:46:40,card,1362.83,paid
632,556,2025-11-03 06:05:41,card,735.34,paid
633,557,2024-07-05 08:54:07,card,4186.35,paid
634,558,2024-05-27 15:25:12,card,980.67,paid
635,558,2025-06-21 07:44:02,card,643.96,refunded
636,559,2024-07-18 22:11:49,card,1021.73,paid
637,560,2025-08-08 05:46:18,card,1746.96,paid
638,561,2023-12-04 05:30:38,wallet,2975.24,paid
639,562,2023-12-08 13:18:08,paypal,719.28,paid
640,562,2023-08-03 04:41:02,card,719.28,paid
641,563,2023-02-09 14:47:37,card,2071.49,paid
642,564,2023-05-19 01:39:25,card,2438.62,paid
643,565,2023-09-10 06:10:04,card,270.51,failed
644,566,2023-12-31 23:05:30,paypal,3424.22,paid
645,567,2024-02-15 11:38:43,card,2441.9,paid
646,568,2023-08-03 00:06:09,bank_transfer,468.99,paid
647,569,2023-07-26 20:57:10,paypal,1631.67,paid
648,570,2024-05-18 16:14:00,paypal,2699.57,paid
649,570,2023-09-15 22:18:58,wallet,3846.79,refunded
650,571,2023-04-10 16:32:50,card,618.21,failed
651,572,2023-05-06 17:28:08,card,2068.64,paid
652,573,2025-02-08 13:51:24,card,1633.96,paid
653,574,2025-04-21 19:35:14,paypal,1423.08,paid
654,575,2025-09-01 17:28:21,card,5196.72,paid
655,576,2025-04-08 07:07:43,card,335.88,paid
656,577,2024-11-12 23:11:45,wallet,1290.37,paid
657,578,2023-12-12 12:13:36,card,1980.44,paid
658,579,2023-12-06 06:54:57,bank_transfer,1751.25,failed
659,580,2025-11-16 07:42:57,card,2846.02,paid
660,581,2023-01-11 07:49:33,card,1595.71,paid
661,582,2025-03-22 20:54:48,card,4155.83,paid
662,583,2025-09-15 02:34:18,card,5748.59,paid
663,584,2025-05-28 08:00:37,bank_transfer,3887.86,paid
664,585,2025-10-12 14:14:39,card,559.46,paid
665,586,2023-02-27 02:36:32,paypal,2769.54,paid
666,587,2024-09-11 09:50:20,card,1132.51,paid
667,588,2025-04-18 05:00:59,card,127.43,refunded
668,589,2024-08-07 09:40:42,card,491.44,paid
669,590,2024-08-22 02:41:36,bank_transfer,4240.66,paid
670,591,2024-12-15 23:40:07,bank_transfer,4162.86,paid
671,592,2023-11-24 16:22:03,card,2343.55,paid
672,593,2023-12-24 16:46:43,bank_transfer,345.82,paid
673,594,2025-09-30 02:45:12,card,2559.33,paid
674,595,2024-12-26 09:00:15,card,7217.33,paid
675,596,2023-03-03 01:33:30,bank_transfer,812.0,paid
676,597,2025-01-17 02:55:44,card,2492.95,paid
677,598,2023-03-08 09:17:08,card,3360.4,paid
678,599,2025-05-07 13:53:45,card,3844.34,paid
679,600,2025-12-20 09:19:37,card,731.87,refunded
680,601,2025-06-26 17:42:48,bank_transfer,1015.01,failed
681,602,2023-06-06 08:30:48,card,2026.14,paid
682,603,2024-06-04 00:46:06,paypal,2486.2,paid
683,604,2024-11-29 04:11:42,card,1203.29,paid
684,605,2025-04-30 12:41:52,card,2720.24,paid
685,606,2025-09-20 12:53:34,card,489.62,refunded
686,607,2025-08-08 14:49:12,card,2746.73,paid
687,608,2024-08-05 21:11:26,paypal,1358.28,paid
688,609,2023-07-19 05:07:03,card,182.84,paid
689,609,2025-02-16 11:43:09,paypal,182.84,paid
690,610,2024-08-27 06:12:23,card,1109.17,failed
691,611,2025-05-27 12:24:21,card,3520.54,paid
692,612,2024-07-03 08:03:46,paypal,107.59,paid
693,613,2023-08-11 16:50:55,paypal,1007.32,paid
694,614,2025-02-22 18:51:29,card,675.28,paid
695,615,2024-09-07 21:25:39,paypal,3741.64,paid
696,616,2023-01-16 03:37:27,card,240.67,paid
697,617,2023-04-28 18:15:36,card,1408.89,paid
698,618,2023-03-04 01:50:30,card,4276.9,paid
699,619,2023-07-24 00:39:15,card,2590.35,paid
700,620,2025-08-23 00:40:21,paypal,1993.87,paid
701,621,2025-10-24 00:25:24,card,393.62,paid
702,622,2023-09-19 17:06:58,card,877.18,paid
703,623,2024-06-27 19:16:22,wallet,1027.17,paid
704,624,2024-10-01 22:19:01,card,2049.24,refunded
705,625,2024-06-08 00:59:39,card,920.79,failed
706,626,2025-10-17 09:05:15,card,1477.26,failed
707,627,2025-02-11 07:36:32,wallet,1382.8,paid
708,628,2025-10-11 01:20:40,card,2681.13,paid
709,629,2024-05-27 21:05:00,card,5176.01,paid
710,630,2023-02-25 11:46:03,card,1232.5,refunded
711,631,2025-09-22 03:50:25,card,457.47,failed
712,632,2024-05-01 23:54:29,card,1767.83,paid
713,633,2025-07-13 18:00:28,card,1490.52,paid
714,633,2025-09-04 13:46:09,card,1490.52,paid
715,634,2025-07-01 07:19:17,card,745.53,failed
716,635,2025-01-30 01:48:14,paypal,2157.31,paid
717,636,2024-01-30 18:51:35,wallet,116.21,refunded
718,636,2024-09-21 18:21:02,bank_transfer,496.24,paid
719,637,2025-08-12 15:21:30,paypal,434.51,refunded
720,638,2025-09-09 15:51:34,card,1235.22,paid
721,639,2025-05-29 18:09:47,card,1592.65,paid
722,639,2024-08-01 20:28:27,paypal,1592.65,paid
723,640,2023-01-25 19:35:37,card,340.75,paid
724,640,2025-03-13 18:27:02,card,340.75,paid
725,641,2023-05-17 01:16:52,paypal,2538.92,paid
726,642,2024-04-27 13:30:42,paypal,25.05,failed
727,643,2023-03-22 03:48:43,card,3672.24,paid
728,644,2023-09-17 02:08:15,card,2492.91,paid
729,645,2024-08-04 01:34:18,bank_transfer,1265.3,paid
730,645,2024-01-01 05:20:32,card,1265.3,paid
731,646,2025-11-24 03:52:16,card,417.72,paid
732,647,2024-02-02 12:27:48,card,1882.04,paid
733,648,2024-09-23 18:10:42,card,596.06,refunded
734,649,2024-02-05 17:56:46,paypal,4449.62,paid
735,650,2024-02-14 23:06:49,paypal,2285.57,paid
736,651,2023-03-27 23:16:52,bank_transfer,670.42,refunded
737,652,2023-08-04 11:30:28,card,1298.86,paid
738,653,2024-01-12 04:09:46,paypal,69.98,failed
739,653,2025-12-17 15:59:37,paypal,1436.25,paid
740,654,2024-11-13 10:40:30,paypal,352.55,paid
741,655,2025-08-31 05:46:47,card,1687.57,paid
742,656,2025-12-30 07:28:13,card,4589.64,paid
743,657,2025-12-08 17:46:01,paypal,894.21,paid
744,658,2023-04-05 11:52:43,card,1.65,failed
745,658,2025-11-28 05:23:34,paypal,34.75,paid
746,659,2025-09-24 06:35:10,card,851.44,refunded
747,659,2024-07-05 22:57:52,wallet,572.45,paid
748,660,2025-09-08 11:01:22,card,249.49,paid
749,661,2025-05-29 18:29:28,card,4229.16,paid
750,662,2024-06-27 03:41:29,card,83.45,paid
751,663,2024-08-13 06:09:58,bank_transfer,4144.27,paid
752,664,2024-12-18 02:45:50,card,803.7,paid
753,665,2025-03-28 04:49:43,card,2641.97,paid
754,666,2023-09-16 12:50:33,card,57.26,paid
755,667,2024-05-15 09:19:21,card,979.4,refunded
756,668,2025-11-07 01:15:39,paypal,3447.79,paid
757,669,2023-12-31 14:37:53,paypal,3374.32,paid
758,670,2023-07-26 04:04:53,wallet,319.98,failed
759,671,2023-08-24 17:03:17,card,2390.22,paid
760,672,2025-03-08 09:02:36,paypal,1048.81,paid
761,673,2024-09-05 09:22:03,card,555.16,refunded
762,674,2023-01-18 11:10:41,wallet,634.64,paid
763,675,2023-09-08 02:55:42,card,1141.3,paid
764,676,2024-08-28 22:10:17,wallet,251.5,failed
765,677,2023-05-11 04:39:47,card,360.62,paid
766,678,2024-05-05 00:49:21,card,1216.54,refunded
767,679,2024-11-15 04:13:37,bank_transfer,4336.26,paid
768,680,2024-11-27 00:11:16,bank_transfer,6182.78,paid
769,681,2023-07-26 21:32:55,wallet,1091.87,paid
770,682,2024-05-23 02:18:45,bank_transfer,1696.05,paid
771,682,2024-04-26 13:54:30,card,1286.99,refunded
772,683,2024-08-09 02:29:42,card,3163.13,paid
773,684,2023-11-24 20:02:02,wallet,243.42,refunded
774,684,2024-05-10 13:21:44,bank_transfer,893.33,paid
775,685,2023-11-05 08:56:26,card,2184.31,refunded
776,686,2023-03-16 22:23:08,card,1291.98,failed
777,687,2023-09-18 07:18:03,card,1547.09,paid
778,688,2023-03-22 17:03:52,card,897.53,refunded
779,688,2024-03-18 22:50:12,card,1215.92,paid
780,689,2023-04-21 07:18:46,wallet,38.73,failed
781,690,2025-01-21 10:40:25,paypal,475.1,paid
782,690,2024-11-11 15:13:48,bank_transfer,884.05,chargeback
783,691,2023-01-10 17:52:07,wallet,516.47,paid
784,692,2025-12-05 05:55:16,card,3241.44,paid
785,693,2023-07-09 02:38:55,wallet,311.91,failed
786,694,2025-05-01 06:38:05,card,319.61,refunded
787,695,2023-01-21 09:20:31,bank_transfer,292.77,failed
788,696,2025-01-08 10:51:28,card,1217.02,paid
789,696,2023-02-24 03:56:14,bank_transfer,1217.02,paid
790,697,2025-12-12 19:24:16,card,593.08,paid
791,698,2025-04-23 02:36:38,card,3685.43,paid
792,699,2024-05-26 08:08:11,paypal,5711.21,paid
793,700,2024-04-03 23:23:09,card,3076.0,paid
794,701,2025-01-08 12:34:28,card,439.07,paid
795,702,2023-10-13 20:11:30,wallet,420.05,paid
796,703,2024-08-24 23:32:14,card,1609.36,paid
797,703,2023-11-09 01:08:20,bank_transfer,1609.36,paid
798,704,2023-07-08 01:31:29,card,804.1,paid
799,705,2023-10-01 17:34:34,card,1774.94,paid
800,706,2025-10-02 15:04:06,bank_transfer,6489.23,paid
801,707,2025-08-23 09:50:02,paypal,391.02,paid
802,708,2025-05-15 05:48:30,paypal,2060.44,paid
803,709,2024-07-16 02:49:12,card,3482.76,paid
804,710,2025-12-05 06:57:42,card,944.09,paid
805,711,2025-12-24 19:01:29,paypal,1595.76,paid
806,712,2025-02-08 15:37:39,card,79.04,paid
807,712,2023-11-27 02:48:39,card,79.04,paid
808,713,2023-06-06 13:53:42,paypal,647.02,refunded
809,714,2025-03-04 08:56:55,bank_transfer,3821.3,paid
810,715,2024-09-05 01:10:51,card,43.64,refunded
811,716,2024-08-04 05:39:23,wallet,944.39,paid
812,717,2023-06-16 12:14:59,card,5213.8,paid
813,718,2025-01-03 23:55:20,card,868.99,failed
814,719,2025-08-25 02:22:48,card,2658.19,paid
815,720,2024-08-13 03:59:52,card,286.83,refunded
816,721,2025-07-09 19:11:09,wallet,495.61,failed
817,722,2025-09-14 04:40:54,paypal,1257.6,paid
818,723,2023-11-07 09:26:08,bank_transfer,113.26,paid
819,723,2023-07-08 15:41:48,card,113.26,paid
820,724,2025-08-29 14:57:21,card,1137.48,paid
821,725,2025-07-31 08:55:32,paypal,222.58,paid
822,726,2024-01-10 23:35:28,card,588.72,chargeback
823,727,2024-09-23 06:15:28,card,444.82,paid
824,728,2023-10-08 23:50:27,paypal,139.72,paid
825,729,2023-08-02 00:42:04,card,1602.75,paid
826,730,2024-10-25 17:38:19,card,5528.74,paid
827,731,2023-06-28 23:00:32,card,4502.79,paid
828,732,2023-11-19 17:32:24,paypal,4219.49,paid
829,733,2025-09-15 09:36:03,card,3644.64,refunded
830,734,2023-07-03 02:21:11,bank_transfer,2688.75,paid
831,735,2024-08-10 21:24:33,card,1482.4,paid
832,736,2023-06-24 17:18:20,paypal,1581.29,paid
833,737,2025-05-09 04:39:07,card,286.74,refunded
834,738,2024-05-13 03:29:52,card,1950.91,paid
835,739,2024-04-03 23:16:29,card,154.5,failed
836,739,2024-11-23 21:03:50,bank_transfer,672.92,paid
837,740,2025-03-22 18:00:47,card,2363.78,paid
838,741,2024-03-15 01:32:53,card,594.39,refunded
839,742,2023-12-10 19:15:21,paypal,29.99,paid
840,743,2023-06-13 04:56:38,card,727.04,failed
841,743,2023-02-01 17:41:14,paypal,1141.3,paid
842,744,2023-11-01 02:49:09,card,3465.86,paid
843,745,2024-12-21 02:54:16,card,3627.43,paid
844,746,2024-04-13 01:34:31,wallet,1325.61,paid
845,747,2025-05-10 09:12:11,card,2282.17,paid
846,748,2025-11-18 00:38:29,card,3768.79,paid
847,749,2023-04-25 18:57:59,card,382.84,paid
848,749,2023-11-21 12:35:45,card,382.84,paid
849,750,2024-12-14 00:59:05,paypal,711.63,paid
850,751,2023-11-03 12:29:09,card,366.97,failed
851,752,2025-07-31 01:42:11,card,69.72,refunded
852,752,2023-10-12 13:26:46,card,87.19,refunded
853,753,2025-11-27 00:02:20,bank_transfer,4967.67,paid
854,754,2024-03-04 11:37:52,card,2777.15,paid
855,755,2024-11-17 16:49:52,card,299.27,paid
856,755,2025-10-04 19:45:55,card,299.27,paid
857,756,2025-12-28 07:05:27,bank_transfer,846.11,paid
858,757,2024-05-11 12:23:37,bank_transfer,324.07,paid
859,758,2025-03-25 20:26:27,card,1038.41,paid
860,759,2023-06-25 08:54:54,card,2191.97,paid
861,760,2024-05-26 03:44:12,card,3429.59,paid
862,761,2024-09-17 20:17:05,paypal,402.39,paid
863,761,2025-07-20 06:05:08,card,402.39,paid
864,762,2025-11-22 16:17:39,card,3756.37,paid
865,763,2023-04-23 16:30:34,card,976.44,paid
866,764,2024-09-06 04:58:29,card,1111.27,paid
867,765,2024-09-18 03:45:30,bank_transfer,1375.68,paid
868,766,2023-10-09 11:07:53,card,3208.88,paid
869,767,2024-03-25 03:56:12,card,1828.8,paid
870,768,2023-01-10 10:02:34,card,2733.07,chargeback
871,768,2024-07-06 11:38:14,wallet,1422.09,paid
872,769,2023-06-11 14:19:07,wallet,56.92,paid
873,769,2024-06-09 19:46:05,paypal,56.92,paid
874,770,2025-09-01 07:27:15,card,3821.56,paid
875,771,2023-09-12 23:02:19,paypal,1487.44,paid
876,772,2025-11-15 15:01:28,paypal,720.87,paid
877,773,2024-05-03 20:01:08,card,1586.23,paid
878,774,2025-01-03 10:11:37,paypal,1796.05,paid
879,775,2023-01-23 12:05:26,card,831.36,paid
880,776,2024-05-30 00:55:03,card,1669.88,paid
881,776,2024-08-06 04:36:15,card,1669.88,paid
882,777,2023-11-07 17:08:43,card,440.1,failed
883,777,2023-03-01 13:09:54,paypal,1304.46,paid
884,778,2023-05-19 01:39:28,card,832.26,paid
885,779,2025-04-21 00:09:31,paypal,2889.33,paid
886,780,2025-10-07 10:41:53,card,1016.96,paid
887,781,2025-11-15 16:32:54,card,874.99,paid
888,782,2023-10-30 01:06:03,card,2390.34,paid
889,783,2023-05-15 04:47:01,card,1201.44,paid
890,783,2025-08-05 12:43:33,card,1201.44,paid
891,784,2023-02-27 23:50:03,card,1769.52,failed
892,785,2023-03-26 07:45:56,card,724.83,paid
893,786,2025-05-04 19:01:18,card,394.44,failed
894,787,2023-12-28 05:57:40,paypal,1425.6,paid
895,788,2023-01-29 11:58:14,paypal,360.6,refunded
896,789,2023-01-09 21:52:05,card,2937.89,paid
897,790,2024-05-11 01:20:52,paypal,824.53,paid
898,791,2023-03-03 21:05:54,card,4155.87,paid
899,792,2023-02-24 23:47:44,paypal,1197.31,paid
900,793,2024-09-03 10:50:54,bank_transfer,327.14,paid
901,794,2025-10-30 20:13:55,paypal,2081.38,paid
902,795,2024-04-13 11:50:03,card,896.1,paid
903,796,2024-10-02 12:55:39,paypal,2905.28,paid
904,797,2024-05-26 23:00:05,card,2653.62,refunded
905,798,2025-07-28 06:25:26,card,1887.95,paid
906,799,2023-07-20 00:54:11,paypal,3440.03,paid
907,800,2023-08-21 13:20:55,wallet,383.84,paid
908,801,2025-01-14 01:43:14,card,229.87,refunded
909,802,2024-04-14 15:43:55,card,3184.56,refunded
910,803,2023-03-19 22:34:46,card,728.77,chargeback
911,804,2023-12-19 06:51:25,card,2961.09,paid
912,805,2023-03-21 13:33:46,card,25.03,failed
913,806,2025-06-24 20:42:58,card,7337.07,paid
914,807,2023-05-23 09:28:08,card,236.92,refunded
915,808,2025-08-30 09:02:31,card,31.76,failed
916,809,2023-04-24 05:56:19,card,838.25,paid
917,810,2023-03-10 01:52:05,bank_transfer,4088.56,paid
918,811,2023-08-27 14:44:51,wallet,252.18,paid
919,812,2024-09-15 15:34:05,card,750.38,refunded
920,813,2023-05-16 22:42:33,card,365.11,paid
921,814,2025-05-21 06:06:18,bank_transfer,2477.08,paid
922,815,2023-02-22 14:22:17,card,704.93,paid
923,816,2025-09-21 04:35:23,paypal,4480.95,paid
924,817,2025-06-12 10:56:30,wallet,416.86,paid
925,818,2025-09-28 11:17:02,card,1289.93,paid
926,818,2024-05-02 23:17:44,card,1289.93,paid
927,819,2024-11-16 14:37:00,card,752.06,paid
928,820,2025-12-19 09:58:32,bank_transfer,3668.08,paid
