order_item_id,order_id,product_id,quantity,unit_price,line_amount
855,289,103,3,338.4,1015.2
856,289,46,4,59.16,236.64
857,289,83,3,15.57,46.71
858,290,221,3,26.22,78.66
859,290,135,3,103.69,311.07
860,290,115,3,447.5,1342.5
861,290,250,4,412.89,1651.56
862,291,188,1,591.16,591.16
863,292,249,4,150.87,603.48
864,292,154,2,539.09,1078.18
865,292,203,2,251.83,503.66
866,292,130,2,517.28,1034.56
867,292,99,1,539.1,539.1
868,293,1,4,514.08,2056.32
869,293,222,1,591.8,591.8
870,293,205,1,494.84,494.84
871,293,102,3,547.33,1641.99
872,293,207,2,240.56,481.12
873,294,256,2,253.31,506.62
874,294,13,2,595.55,1191.1
875,294,173,3,161.49,484.47
876,295,189,4,101.42,405.68
877,296,232,4,244.4,977.6
878,296,171,2,416.13,832.26
879,296,218,2,261.15,522.3
880,296,251,2,226.42,452.84
881,297,111,1,197.68,197.68
882,297,114,3,267.9,803.7
883,297,160,4,471.16,1884.64
884,298,155,4,531.92,2127.68
885,298,120,2,387.02,774.04
886,298,7,1,437.74,437.74
887,299,89,4,496.72,1986.88
888,300,254,1,590.4,590.4
889,300,197,4,95.47,381.88
890,300,52,3,283.48,850.44
891,300,59,4,39.85,159.4
892,301,60,2,456.04,912.08
893,301,223,4,518.76,2075.04
894,301,131,1,25.7,25.7
895,301,7,3,437.74,1313.22
896,302,13,3,595.55,1786.65
897,302,63,1,592.83,592.83
898,302,127,4,478.46,1913.84
899,302,243,1,31.73,31.73
900,303,115,1,447.5,447.5
901,303,173,1,161.49,161.49
902,304,95,4,494.09,1976.36
903,304,26,3,262.62,787.86
904,304,123,1,590.98,590.98
905,304,11,4,161.56,646.24
906,304,186,1,415.86,415.86
907,305,7,1,437.74,437.74
908,306,7,1,437.74,437.74
909,306,216,4,498.45,1993.8
910,306,136,1,437.36,437.36
911,306,35,2,318.5,637.0
912,306,107,4,260.55,1042.2
913,307,35,2,318.5,637.0
914,307,44,3,407.35,1222.05
915,308,84,4,320.71,1282.84
916,308,187,1,307.84,307.84
917,308,249,4,150.87,603.48
918,309,239,1,232.12,232.12
919,309,105,3,444.04,1332.12
920,309,41,1,185.58,185.58
921,310,102,4,547.33,2189.32
922,310,133,1,153.34,153.34
923,310,108,4,13.81,55.24
924,311,167,3,211.16,633.48
925,311,253,3,559.06,1677.18
926,312,65,2,390.04,780.08
927,312,180,2,388.34,776.68
928,312,131,3,25.7,77.1
929,312,158,2,40.53,81.06
930,313,216,3,498.45,1496.35
931,313,70,4,24.95,99.8
932,313,160,4,471.16,1884.64
933,314,209,3,104.92,314.76
934,314,7,4,437.74,1750.96
935,314,257,3,18.49,55.47
936,315,36,4,221.08,884.32
937,315,187,2,307.84,615.68
938,315,83,3,15.57,46.71
939,316,1,1,514.08,514.08
940,317,77,2,544.38,1088.76
941,317,160,2,471.16,942.32
942,317,23,4,159.28,637.12
943,317,219,2,10.83,21.66
944,317,38,3,78.1,234.3
945,318,120,3,387.02,1161.06
946,318,81,3,377.96,1133.88
947,319,135,3,103.69,311.07
948,319,50,2,431.39,862.78
949,319,110,3,176.77,530.31
950,320,42,1,460.23,460.23
951,320,96,4,168.82,675.28
952,320,10,4,535.03,2140.12
953,321,59,3,39.85,119.55
954,321,110,4,176.77,707.08
955,322,218,2,261.15,522.3
956,322,104,1,17.84,17.84
957,322,178,3,542.43,1627.29
958,322,197,4,95.47,381.88
959,323,251,4,226.42,905.68
960,323,116,3,33.69,101.07
961,323,99,4,539.1,2156.4
962,324,171,1,416.13,416.13
963,324,151,3,163.57,490.71
964,324,72,3,162.2,486.6
965,324,37,2,375.7,751.4
966,325,232,3,244.4,733.2
967,325,156,2,348.71,697.42
968,325,49,3,337.09,1011.27
969,325,230,4,402.05,1608.2
970,325,93,1,550.61,550.61
971,326,164,3,168.06,504.18
972,326,140,4,46.57,186.28
973,327,220,4,238.15,952.6
974,327,195,1,255.64,255.64
975,328,120,2,387.02,774.04
976,328,19,3,169.62,508.86
977,329,134,3,233.52,700.56
978,330,143,2,353.43,706.86
979,330,47,2,354.62,709.24
980,330,49,3,337.09,1011.27
981,330,205,2,494.84,989.68
982,331,114,4,267.9,1071.6
983,331,67,3,282.77,848.31
984,331,92,1,321.81,321.81
985,331,83,2,15.57,31.14
986,331,133,3,153.34,460.02
987,332,69,4,253.34,1013.36
988,333,104,3,17.84,53.52
989,333,5,2,123.98,247.96
990,333,180,2,388.34,776.68
991,334,93,4,550.61,2202.44
992,334,35,1,318.5,318.5
993,335,121,3,332.64,997.92
994,335,11,1,161.56,161.56
995,335,97,4,126.5,506.0
996,336,46,1,59.16,59.16
997,336,149,1,311.51,311.51
998,336,60,3,456.04,1368.12
999,336,215,1,109.57,109.57
1000,337,152,1,564.34,564.34
1001,337,58,4,217.65,870.6
1002,337,190,4,584.22,2336.88
1003,338,25,4,393.9,1575.6
1004,338,134,4,233.52,934.08
1005,338,211,1,510.35,510.35
1006,339,122,3,242.25,726.75
1007,339,131,4,25.7,102.8
1008,339,70,1,24.95,24.95
1009,340,112,3,77.62,232.86
1010,340,202,4,535.78,2143.12
1011,341,3,4,158.66,634.64
1012,341,220,2,238.15,476.3
1013,341,81,2,377.96,755.92
1014,342,41,1,185.58,185.58
1015,343,103,4,338.4,1353.6
1016,343,209,3,104.92,314.76
1017,343,215,3,109.57,328.71
1018,344,79,3,352.15,1056.45
1019,344,139,4,40.88,163.52
1020,344,51,4,491.44,1965.76
1021,345,108,2,13.81,27.62
1022,346,173,2,161.49,322.98
1023,346,201,4,411.58,1646.32
1024,346,217,4,536.79,2147.16
1025,347,81,2,377.96,755.92
1026,347,102,2,547.33,1094.66
1027,347,174,2,75.86,151.72
1028,347,79,2,352.15,704.3
1029,347,249,3,150.87,452.61
1030,348,97,3,126.5,379.5
1031,348,11,4,161.56,646.24
1032,348,58,2,217.65,435.3
1033,348,34,3,417.81,1253.43
1034,349,198,2,220.99,441.98
1035,349,76,2,370.97,741.94
1036,350,202,4,535.78,2144.12
1037,350,193,1,511.37,511.37
1038,350,232,2,244.4,488.8
1039,351,49,1,337.09,337.09
1040,351,147,3,318.11,954.33
1041,352,59,2,39.85,79.7
1042,352,103,3,338.4,1015.2
1043,352,120,1,387.02,387.02
1044,352,14,3,120.45,361.35
1045,353,69,4,253.34,1013.36
1046,353,161,2,387.52,775.04
1047,353,185,1,401.48,401.48
1048,354,81,2,377.96,755.92
1049,354,83,2,15.57,31.14
1050,354,173,2,161.49,322.98
1051,355,15,1,67.37,67.37
1052,356,146,4,34.98,139.92
1053,356,122,4,242.25,969.0
1054,356,125,3,551.8,1655.4
1055,357,15,4,67.37,269.48
1056,358,1,2,514.08,1028.16
1057,359,225,2,558.36,1116.72
1058,360,99,3,539.1,1617.3
1059,360,212,1,119.6,119.6
1060,360,65,1,390.04,390.04
1061,360,206,3,492.66,1477.98
1062,360,5,2,123.98,247.96
1063,361,108,3,13.81,41.43
1064,361,195,2,255.64,511.28
1065,361,224,2,478.86,957.72
1066,361,188,3,591.16,1773.48
1067,361,206,2,492.66,985.32
1068,362,8,1,94.41,94.41
1069,362,130,1,517.28,517.28
1070,363,120,3,387.02,1161.06
1071,363,52,3,283.48,850.44
1072,363,6,4,522.36,2089.44
1073,364,177,1,179.34,179.34
1074,364,113,3,494.32,1482.96
1075,364,76,1,370.97,370.97
1076,364,136,3,437.36,1312.08
1077,364,14,2,120.45,240.9
1078,365,117,1,570.65,570.65
1079,365,52,3,283.48,850.44
1080,365,158,3,40.53,121.59
1081,365,144,3,412.85,1238.55
1082,365,145,1,252.82,252.82
1083,366,190,2,584.22,1168.44
1084,366,155,2,531.92,1063.84
1085,366,117,2,570.65,1141.3
1086,367,244,4,561.25,2245.0
1087,367,119,2,436.32,872.64
1088,367,162,3,199.12,597.36
1089,368,133,1,153.34,153.34
1090,368,147,2,318.11,636.22
1091,368,223,1,518.76,518.76
1092,368,56,2,531.17,1062.34
1093,368,52,3,283.48,850.44
1094,369,108,1,13.81,13.81
1095,369,196,1,296.56,296.56
1096,369,132,4,599.39,2397.56
1097,370,25,4,393.9,1575.6
1098,370,202,4,535.78,2143.12
1099,370,44,1,407.35,407.35
1100,371,104,2,17.84,35.68
1101,371,1,1,514.08,514.08
1102,371,202,3,535.78,1607.34
1103,372,238,4,62.92,251.68
1104,372,14,4,120.45,481.8
1105,373,171,4,416.13,1664.52
1106,373,187,2,307.84,615.68
1107,373,55,1,546.65,546.65
1108,373,35,2,318.5,637.0
1109,373,158,3,40.53,121.59
1110,374,5,1,123.98,123.98
1111,374,120,4,387.02,1548.08
1112,375,115,3,447.5,1342.5
1113,375,253,3,559.06,1677.18
1114,376,63,3,592.83,1778.49
1115,376,88,2,253.39,506.78
1116,376,225,4,558.36,2233.44
1117,376,59,1,39.85,39.85
1118,377,121,1,332.64,332.64
1119,377,203,4,251.83,1007.32
1120,377,194,4,500.87,2003.48
1121,377,26,4,262.62,1050.48
1122,378,157,3,232.5,697.5
1123,378,2,3,171.2,513.6
1124,379,168,3,127.6,382.8
1125,379,139,2,40.88,81.76
1126,379,88,4,253.39,1013.56
1127,379,135,3,103.69,311.07
1128,379,253,3,559.06,1677.18
1129,380,133,2,153.34,306.68
1130,380,66,4,392.12,1568.48
1131,380,209,3,104.92,314.76
1132,380,77,3,544.38,1633.14
1133,380,176,2,309.23,618.46
1134,381,253,2,559.06,1118.12
1135,381,116,3,33.69,101.07
1136,382,164,4,168.06,672.24
1137,382,236,1,329.05,329.05
1138,383,61,2,444.06,888.12
1139,383,197,4,95.47,381.88
1140,383,110,4,176.77,707.08
1141,383,136,3,437.36,1312.08
1142,383,20,3,536.81,1610.43
1143,384,100,1,456.52,456.52
1144,384,107,4,260.55,1042.2
1145,384,176,4,309.23,1236.92
1146,384,68,4,575.07,2300.28
1147,385,227,1,427.38,427.38
1148,385,242,3,466.86,1400.58
1149,385,206,1,492.66,492.66
1150,385,63,4,592.83,2371.32
1151,386,44,1,407.35,407.35
1152,387,83,4,15.57,62.28
1153,387,96,3,168.82,506.46
1154,387,159,1,183.98,183.98
1155,387,125,3,551.8,1655.4
1156,388,171,1,416.13,416.13
1157,388,220,2,238.15,476.3
1158,388,243,1,31.73,31.73
1159,388,79,2,352.15,704.3
1160,388,168,2,127.6,255.2
1161,389,242,3,466.86,1400.58
1162,389,165,4,284.55,1138.2
1163,389,161,1,387.52,387.52
1164,390,192,3,209.03,627.09
1165,390,120,3,387.02,1161.06
1166,390,37,1,375.7,375.7
1167,390,110,1,176.77,176.77
1168,391,140,2,46.57,93.14
1169,391,256,1,253.31,253.31
1170,391,83,2,15.57,31.14
1171,391,6,1,522.36,522.36
1172,391,98,2,101.01,202.02
1173,392,154,4,539.09,2156.36
1174,392,1,3,514.08,1542.24
1175,392,103,4,338.4,1353.6
1176,392,31,1,410.12,410.12
1177,393,14,4,120.45,481.8
1178,393,183,3,361.23,1083.69
1179,393,143,1,353.43,353.43
1180,393,258,4,475.08,1900.32
1181,394,250,4,412.89,1651.56
1182,394,85,2,572.04,1144.08
1183,395,54,2,116.44,232.88
1184,395,235,1,140.1,140.1
1185,395,83,4,15.57,62.28
1186,395,33,3,372.26,1116.78
1187,395,65,1,390.04,390.04
1188,396,132,1,599.39,599.39
1189,396,171,3,416.13,1248.39
1190,396,246,4,337.89,1351.56
1191,396,142,1,187.77,187.77
1192,397,11,1,161.56,161.56
1193,397,129,4,10.02,40.08
1194,398,67,4,282.77,1131.08
1195,398,212,2,119.6,239.2
1196,398,33,2,372.26,744.52
1197,398,135,1,103.69,103.69
1198,399,98,1,101.01,101.01
1199,399,223,3,518.76,1556.28
1200,400,235,2,140.1,280.2
1201,400,224,1,478.86,478.86
1202,400,234,4,432.94,1731.76
1203,400,65,3,390.04,1170.12
1204,400,187,1,307.84,307.84
1205,401,23,2,159.28,318.56
1206,401,31,2,410.12,820.24
1207,401,209,2,104.92,209.84
1208,401,149,4,311.51,1246.04
1209,401,103,1,338.4,338.4
1210,402,150,2,485.34,970.68
1211,402,68,1,575.07,575.07
1212,402,153,2,519.5,1039.0
1213,402,107,1,260.55,260.55
1214,402,119,2,436.32,872.64
1215,403,10,3,535.03,1605.09
1216,404,174,2,75.86,151.72
1217,404,41,4,185.58,742.32
1218,404,114,2,267.9,535.8
1219,405,222,2,591.8,1183.6
1220,406,98,2,101.01,202.02
1221,406,254,3,590.4,1771.2
1222,406,238,2,62.92,125.84
1223,406,75,4,554.71,2218.84
1224,407,118,4,567.33,2269.32
1225,407,25,1,393.9,393.9
1226,408,246,3,337.89,1013.67
1227,408,237,3,29.96,89.88
1228,408,173,3,161.49,484.47
1229,408,171,4,416.13,1664.52
1230,409,37,1,375.7,375.7
1231,409,58,1,217.65,217.65
1232,409,248,4,17.88,71.52
1233,409,169,1,275.98,275.98
1234,410,21,3,76.98,230.94
1235,410,76,3,370.97,1112.91
1236,410,68,2,575.07,1150.14
1237,410,111,3,197.68,593.04
1238,411,165,4,284.55,1138.2
1239,411,40,1,124.25,124.25
1240,411,175,1,462.63,462.63
1241,412,185,3,401.48,1205.44
1242,413,104,1,17.84,17.84
1243,413,94,1,456.5,456.5
1244,414,100,1,456.52,456.52
1245,414,170,3,168.99,506.97
1246,415,34,3,417.81,1253.43
1247,415,107,1,260.55,260.55
1248,416,202,3,535.78,1607.34
1249,416,15,2,67.37,134.74
1250,416,248,3,17.88,53.64
1251,416,212,1,119.6,119.6
1252,416,152,1,564.34,564.34
1253,417,242,2,466.86,933.72
1254,418,123,3,590.98,1772.94
1255,418,110,1,176.77,176.77
1256,418,102,4,547.33,2189.32
1257,419,213,3,323.19,969.57
1258,419,229,2,395.35,790.7
1259,420,31,4,410.12,1640.48
1260,420,215,4,109.57,438.28
1261,421,96,4,168.82,675.28
1262,422,138,3,298.27,894.81
1263,422,65,1,390.04,390.04
1264,422,45,2,592.68,1185.36
1265,422,90,2,283.58,567.16
1266,422,35,2,318.5,637.0
1267,423,146,4,34.98,139.92
1268,424,88,3,253.39,760.17
1269,424,2,3,171.2,513.6
1270,425,150,2,485.34,970.68
1271,426,9,4,142.47,569.88
1272,426,150,3,485.34,1456.02
1273,426,143,1,353.43,353.43
1274,426,105,2,444.04,888.08
1275,427,169,2,275.98,551.96
1276,427,77,2,544.38,1088.76
1277,428,230,4,402.05,1608.2
1278,428,33,2,372.26,744.52
1279,428,140,2,46.57,93.14
1280,429,59,3,39.85,119.55
1281,429,130,2,517.28,1034.56
1282,430,183,2,361.23,722.46
1283,430,34,4,417.81,1671.24
1284,430,41,2,185.58,371.16
1285,430,152,2,564.34,1128.68
1286,431,45,1,592.68,592.68
1287,431,117,3,570.65,1711.95
1288,431,146,1,34.98,34.98
1289,431,153,3,519.5,1558.5
1290,431,183,1,361.23,361.23
1291,432,239,1,232.12,232.12
1292,432,99,4,539.1,2156.4
1293,432,189,4,101.42,405.68
1294,432,119,2,436.32,872.64
1295,433,153,1,519.5,519.5
1296,433,162,4,199.12,796.48
1297,433,82,1,425.51,425.51
1298,434,236,3,329.05,987.15
1299,434,232,3,244.4,733.2
1300,434,2,2,171.2,342.4
1301,435,68,1,575.07,575.07
1302,435,20,2,536.81,1073.62
1303,436,246,1,337.89,337.89
1304,436,145,1,252.82,253.82
1305,437,66,2,392.12,784.24
1306,438,218,4,261.15,1044.6
1307,438,237,2,29.96,59.92
1308,438,58,1,217.65,217.65
1309,438,83,3,15.57,46.71
1310,438,119,4,436.32,1745.28
1311,439,222,1,591.8,591.8
1312,439,36,3,221.08,663.24
1313,439,244,3,561.25,1683.75
1314,439,220,2,238.15,476.3
1315,439,211,1,510.35,510.35
1316,440,178,3,542.43,1627.29
1317,440,88,3,253.39,760.17
1318,440,209,1,104.92,104.92
1319,441,174,2,75.86,151.72
1320,441,57,4,381.4,1525.6
1321,441,219,3,10.83,32.49
1322,442,59,3,39.85,119.55
1323,442,184,4,529.63,2118.52
1324,442,103,4,338.4,1353.6
1325,443,99,4,539.1,2156.4
1326,443,114,2,267.9,535.8
1327,444,195,1,255.64,255.64
1328,444,108,4,13.81,55.24
1329,444,160,2,471.16,942.32
1330,445,216,4,498.45,1993.8
1331,445,221,1,26.22,26.22
1332,445,71,2,461.42,922.84
1333,445,45,2,592.68,1185.36
1334,445,186,3,415.86,1247.58
1335,446,68,2,575.07,1150.14
1336,447,150,3,485.34,1456.02
1337,447,58,2,217.65,435.3
1338,447,234,3,432.94,1298.82
1339,447,31,3,410.12,1230.36
1340,448,102,3,547.33,1641.99
1341,449,34,2,417.81,835.62
1342,449,166,4,290.31,1161.24
1343,449,174,4,75.86,303.44
1344,449,46,3,59.16,177.48
1345,450,244,4,561.25,2245.0
1346,450,94,1,456.5,456.5
1347,451,186,3,415.86,1247.58
1348,451,254,3,590.4,1771.2
1349,451,154,2,539.09,1078.18
1350,452,46,1,59.16,59.16
1351,452,198,4,220.99,883.96
1352,453,90,1,283.58,283.58
1353,454,9,1,142.47,142.47
1354,454,194,4,500.87,2003.48
1355,455,186,1,415.86,415.86
1356,456,46,4,59.16,236.64
1357,456,90,1,283.58,283.58
1358,456,242,3,466.86,1400.58
1359,456,248,4,17.88,71.52
1360,457,10,4,535.03,2140.12
1361,457,19,3,169.62,508.86
1362,458,215,3,109.57,328.71
1363,458,125,3,551.8,1655.4
1364,458,194,2,500.87,1001.74
1365,459,177,2,179.34,358.68
1366,459,184,4,529.63,2118.52
1367,460,154,2,539.09,1078.18
1368,460,197,3,95.47,286.41
1369,460,107,2,260.55,521.1
1370,460,232,3,244.4,733.2
1371,461,30,2,128.44,256.88
1372,461,201,2,411.58,823.16
1373,461,49,1,337.09,337.09
1374,462,232,4,244.4,977.6
1375,462,122,3,242.25,726.75
1376,462,28,3,33.37,100.11
1377,462,4,4,40.54,162.16
1378,462,171,2,416.13,832.26
1379,463,194,3,500.87,1502.61
1380,464,76,3,370.97,1112.91
1381,465,30,2,128.44,256.88
1382,466,196,3,296.56,889.68
1383,466,107,3,260.55,781.65
1384,466,164,3,168.06,504.18
1385,466,45,3,592.68,1778.04
1386,467,82,3,425.51,1276.53
1387,467,105,2,444.04,889.08
1388,467,166,2,290.31,580.62
1389,468,176,2,309.23,618.46
1390,468,244,2,561.25,1122.5
1391,469,206,3,492.66,1477.98
1392,469,75,3,554.71,1664.13
1393,470,183,4,361.23,1444.92
1394,470,119,2,436.32,872.64
1395,471,97,2,126.5,253.0
1396,471,117,3,570.65,1711.95
1397,471,253,1,559.06,559.06
1398,472,114,3,267.9,803.7
1399,472,214,2,43.92,87.84
1400,472,155,4,531.92,2127.68
1401,473,19,1,169.62,169.62
1402,473,134,2,233.52,467.04
1403,473,244,3,561.25,1683.75
1404,473,260,3,243.61,730.83
1405,474,143,2,353.43,706.86
1406,475,163,2,247.12,494.24
1407,475,189,3,101.42,304.26
1408,475,6,4,522.36,2089.44
1409,475,213,2,323.19,646.38
1410,476,160,1,471.16,471.16
1411,476,53,4,259.23,1036.92
1412,476,50,3,431.39,1294.17
1413,476,199,3,595.74,1787.22
1414,477,121,1,332.64,332.64
1415,478,5,3,123.98,371.94
1416,478,63,4,592.83,2371.32
1417,478,166,4,290.31,1161.24
1418,478,6,2,522.36,1044.72
1419,478,14,3,120.45,362.35
1420,479,85,2,572.04,1144.08
1421,479,169,3,275.98,827.94
1422,479,176,2,309.23,618.46
1423,480,181,2,329.56,659.12
1424,480,151,3,163.57,490.71
1425,480,189,2,101.42,202.84
1426,481,147,3,318.11,954.33
1427,481,93,1,550.61,550.61
1428,481,146,3,34.98,104.94
1429,481,137,3,268.24,804.72
1430,482,77,4,544.38,2177.52
1431,482,242,2,466.86,933.72
1432,483,51,3,491.44,1474.32
1433,483,137,3,268.24,804.72
1434,483,151,3,163.57,490.71
1435,483,195,2,255.64,511.28
1436,483,253,4,559.06,2236.24
1437,484,39,3,522.57,1567.71
1438,484,81,3,377.96,1133.88
1439,484,9,1,142.47,142.47
1440,484,209,4,104.92,419.68
1441,485,90,1,283.58,283.58
1442,485,158,4,40.53,162.12
1443,485,147,3,318.11,954.33
1444,486,176,1,309.23,309.23
1445,486,15,3,67.37,202.11
1446,486,27,2,424.95,849.9
1447,486,160,3,471.16,1413.48
1448,487,88,2,253.39,506.78
1449,487,131,4,25.7,102.8
1450,488,174,2,75.86,151.72
1451,488,227,3,427.38,1282.14
1452,488,46,4,59.16,236.64
1453,488,152,2,564.34,1128.68
1454,488,51,4,491.44,1965.76
1455,489,57,4,381.4,1525.6
1456,489,221,4,26.22,104.88
1457,490,146,4,34.98,139.92
1458,490,181,2,329.56,659.12
1459,490,97,4,126.5,506.0
1460,491,178,4,542.43,2169.72
1461,491,212,1,119.6,119.6
1462,491,248,1,17.88,17.88
1463,491,2,4,171.2,684.8
1464,491,41,1,185.58,185.58
1465,492,214,2,43.92,87.84
1466,492,186,4,415.86,1663.44
1467,492,34,4,417.81,1671.24
1468,492,192,1,209.03,209.03
1469,493,110,3,176.77,530.31
1470,493,226,1,490.4,490.4
1471,493,14,3,120.45,361.35
1472,493,82,2,425.51,851.02
1473,493,7,3,437.74,1313.22
1474,494,73,3,194.31,582.93
1475,494,215,2,109.57,219.14
1476,494,145,2,252.82,505.64
1477,494,242,2,466.86,933.72
1478,495,23,1,159.28,159.28
1479,495,218,2,261.15,522.3
1480,495,62,4,39.52,158.08
1481,495,33,2,372.26,744.52
1482,496,15,2,67.37,134.74
1483,496,188,1,591.16,591.16
1484,497,36,3,221.08,663.24
1485,498,183,1,361.23,361.23
1486,498,242,3,466.86,1400.58
1487,498,238,2,62.92,125.84
1488,498,104,4,17.84,71.36
1489,499,92,4,321.81,1287.24
1490,499,155,2,531.92,1063.84
1491,500,189,3,101.42,304.26
1492,500,53,1,259.23,259.23
1493,500,158,1,40.53,40.53
1494,500,3,2,158.66,317.32
1495,501,174,2,75.86,151.72
1496,502,178,4,542.43,2169.72
1497,503,70,3,24.95,74.85
1498,503,214,3,43.92,131.76
1499,503,107,3,260.55,781.65
1500,504,216,1,498.45,497.45
1501,504,54,1,116.44,116.44
1502,504,41,2,185.58,371.16
1503,505,75,1,554.71,554.71
1504,505,212,2,119.6,239.2
1505,505,114,3,267.9,803.7
1506,505,159,4,183.98,735.92
1507,505,162,4,199.12,796.48
1508,506,16,4,268.26,1073.04
1509,506,115,1,447.5,447.5
1510,507,71,2,461.42,922.84
1511,507,168,3,127.6,382.8
1512,508,59,4,39.85,160.4
1513,508,152,2,564.34,1128.68
1514,508,83,2,15.57,31.14
1515,509,242,3,466.86,1400.58
1516,509,139,2,40.88,81.76
1517,509,237,2,29.96,59.92
1518,509,10,2,535.03,1070.06
1519,510,77,3,544.38,1633.14
1520,510,54,4,116.44,465.76
1521,510,66,1,392.12,392.12
1522,510,2,2,171.2,342.4
1523,510,158,3,40.53,121.59
1524,511,169,4,275.98,1103.92
1525,511,83,3,15.57,46.71
1526,511,174,4,75.86,303.44
1527,511,233,3,452.02,1356.06
1528,512,90,1,283.58,283.58
1529,512,63,4,592.83,2371.32
1530,512,205,2,494.84,989.68
1531,512,98,3,101.01,303.03
1532,513,226,3,490.4,1471.2
1533,513,242,4,466.86,1867.44
1534,513,131,1,25.7,25.7
1535,513,127,4,478.46,1913.84
1536,514,100,1,456.52,456.52
1537,514,98,1,101.01,101.01
1538,514,175,3,462.63,1387.89
1539,515,185,1,401.48,401.48
1540,516,207,4,240.56,962.24
1541,516,212,1,119.6,119.6
1542,517,22,2,226.51,453.02
1543,517,198,4,220.99,883.96
1544,518,146,1,34.98,34.98
1545,518,157,4,232.5,930.0
1546,518,183,3,361.23,1083.69
1547,518,139,3,40.88,122.64
1548,518,144,1,412.85,412.85
1549,519,154,3,539.09,1617.27
1550,520,228,3,551.86,1655.58
1551,520,243,3,31.73,95.19
1552,521,190,1,584.22,584.22
1553,521,166,1,290.31,290.31
1554,522,202,1,535.78,535.78
1555,522,183,3,361.23,1083.69
1556,522,51,4,491.44,1965.76
1557,522,230,1,402.05,402.05
1558,523,124,1,111.96,111.96
1559,523,49,3,337.09,1011.27
1560,524,15,4,67.37,269.48
1561,524,130,3,517.28,1551.84
1562,524,206,2,492.66,985.32
1563,524,238,4,62.92,251.68
1564,524,183,2,361.23,722.46
1565,525,140,3,46.57,139.71
1566,526,166,2,290.31,580.62
1567,526,89,3,496.72,1490.16
1568,527,150,2,485.34,970.68
1569,527,68,3,575.07,1725.21
1570,527,165,4,284.55,1138.2
1571,527,10,4,535.03,2140.12
1572,527,86,3,452.76,1358.28
1573,528,77,2,544.38,1088.76
1574,528,100,4,456.52,1826.08
1575,528,197,2,95.47,190.94
1576,529,85,1,572.04,572.04
1577,529,129,1,10.02,10.02
1578,530,44,3,407.35,1222.05
1579,530,197,3,95.47,286.41
1580,531,203,4,251.83,1007.32
1581,531,32,2,31.57,63.14
1582,531,71,4,461.42,1845.68
