session_id,user_id,session_start,device_type,traffic_source,country
512,78,2024-07-22 06:17:08,mobile,direct,CA
513,285,2024-07-24 03:49:06,mobile,organic,DE
514,276,2025-07-17 19:10:32,mobile,direct,US
515,357,2024-11-16 18:05:41,mobile,organic,FR
516,194,2025-11-20 00:15:35,mobile,email,BR
517,498,2023-03-02 14:55:08,desktop,paid_search,BR
518,426,2025-09-11 14:06:10,desktop,paid_social,US
519,522,2025-07-06 08:27:53,mobile,email,US
520,120,2023-08-22 00:14:23,mobile,direct,US
521,192,2024-03-29 15:43:32,mobile,paid_search,NL
522,352,2023-08-25 08:00:42,desktop,email,FR
523,206,2025-08-13 03:47:32,mobile,paid_social,FR
524,213,2023-12-20 22:01:09,mobile,paid_search,US
525,229,2025-03-30 23:33:07,mobile,email,IN
526,145,2023-02-04 05:53:25,desktop,paid_social,IN
527,377,2025-05-03 09:10:54,mobile,direct,AU
528,156,2023-09-30 12:01:20,mobile,paid_social,BR
529,466,2024-09-19 04:19:08,mobile,paid_search,FR
530,523,2025-04-02 11:40:38,mobile,direct,US
531,308,2024-11-11 20:57:13,mobile,referral,CA
532,312,2023-05-02 20:46:15,mobile,direct,US
533,416,2024-06-11 01:35:48,mobile,direct,CA
534,247,2025-09-26 22:05:35,mobile,paid_search,FR
535,370,2023-02-16 12:35:15,mobile,paid_search,BR
536,145,2024-02-03 13:33:11,mobile,organic,IN
537,515,2023-11-06 00:33:34,tablet,referral,US
538,121,2024-11-14 06:01:04,desktop,paid_search,IN
539,491,2025-04-07 18:47:10,mobile,organic,NL
540,593,2024-08-05 06:17:04,mobile,direct,FR
541,115,2024-06-13 04:37:52,mobile,direct,US
542,86,2024-05-27 14:48:36,desktop,paid_search,US
543,466,2024-08-20 10:26:03,desktop,organic,FR
544,270,2024-01-06 04:48:42,mobile,organic,IN
545,261,2024-05-25 20:16:12,mobile,email,DE
546,480,2024-08-20 10:03:26,mobile,organic,US
547,471,2024-04-21 11:59:51,mobile,organic,DE
548,352,2023-02-08 11:31:51,mobile,organic,FR
549,87,2023-12-12 09:58:17,mobile,paid_search,NL
550,103,2025-01-30 18:14:47,desktop,organic,UK
551,219,2023-12-26 08:15:53,mobile,paid_search,UK
552,30,2023-07-07 09:45:16,mobile,paid_search,CA
553,195,2023-02-12 13:22:11,mobile,organic,IN
554,45,2025-10-28 08:20:54,desktop,organic,UK
555,442,2024-03-19 03:32:14,desktop,email,US
556,413,2025-01-06 06:26:31,desktop,direct,US
557,293,2024-06-27 05:06:00,desktop,paid_search,IN
558,389,2025-04-21 04:17:05,tablet,organic,US
559,434,2023-10-25 23:02:39,mobile,organic,FR
560,386,2023-04-05 06:45:58,desktop,organic,DE
561,118,2025-07-13 12:25:10,desktop,organic,DE
562,260,2023-01-14 06:43:21,mobile,referral,IN
563,478,2024-02-15 13:54:28,tablet,organic,US
564,483,2024-08-01 17:52:47,tablet,email,US
565,520,2023-11-30 11:32:41,mobile,direct,IN
566,13,2024-09-11 21:06:31,mobile,paid_social,US
567,522,2023-07-09 19:20:09,mobile,direct,US
568,495,2023-03-13 12:50:19,desktop,organic,US
569,48,2024-11-21 15:50:40,mobile,organic,AU
570,124,2023-10-08 17:23:53,desktop,paid_search,UK
571,245,2023-07-07 08:44:04,desktop,email,AU
572,381,2025-09-08 09:09:17,mobile,organic,SG
573,114,2025-07-15 14:24:07,mobile,organic,SG
574,201,2025-12-19 02:17:28,mobile,email,US
575,280,2023-03-12 20:19:28,mobile,organic,CA
576,159,2023-04-23 06:05:04,desktop,direct,IN
577,368,2024-09-09 19:15:22,mobile,direct,SG
578,51,2025-07-14 12:39:30,desktop,organic,DE
579,487,2023-10-07 17:12:44,mobile,email,US
580,532,2023-08-07 00:17:30,desktop,email,US
581,45,2024-07-12 09:06:24,mobile,direct,UK
582,397,2023-07-10 18:39:09,mobile,referral,IN
583,360,2025-05-19 16:45:48,desktop,paid_search,DE
584,322,2024-03-25 01:17:20,mobile,paid_search,CA
585,434,2025-07-11 12:36:23,mobile,direct,FR
586,186,2023-12-23 11:11:56,mobile,direct,DE
587,317,2023-05-19 09:58:41,mobile,paid_search,BR
588,133,2024-04-07 01:10:09,desktop,organic,US
589,415,2025-12-11 03:33:01,desktop,paid_social,US
590,178,2023-08-18 00:55:12,desktop,paid_social,DE
591,296,2024-12-31 17:36:13,mobile,organic,IN
592,399,2025-11-01 18:21:34,desktop,paid_search,UK
593,83,2024-12-29 08:26:38,mobile,organic,US
594,558,2023-11-09 08:02:02,tablet,paid_search,US
595,366,2023-09-23 00:44:03,desktop,paid_search,FR
596,236,2025-04-18 01:01:11,desktop,direct,US
597,597,2025-10-06 00:37:26,mobile,direct,IN
598,255,2023-08-03 18:48:18,mobile,paid_search,FR
599,441,2024-02-24 04:46:35,mobile,paid_social,US
600,325,2024-11-27 14:43:56,desktop,direct,IN
601,287,2024-04-18 03:22:37,mobile,organic,AU
602,151,2025-05-10 10:37:16,mobile,direct,US
603,419,2025-08-27 16:52:52,mobile,organic,BR
604,178,2025-09-24 18:49:35,desktop,organic,DE
605,167,2023-08-30 23:56:12,mobile,paid_search,AU
606,168,2024-01-15 06:00:20,tablet,paid_search,US
607,28,2025-08-30 13:39:42,tablet,paid_social,US
608,390,2025-04-20 04:25:12,desktop,direct,CA
609,198,2025-09-18 20:00:47,desktop,direct,IN
610,159,2025-05-18 22:18:43,mobile,email,IN
611,422,2025-08-06 17:34:47,mobile,organic,IN
612,159,2025-08-17 05:48:53,mobile,organic,IN
613,55,2023-07-28 23:56:24,desktop,paid_search,IN
614,476,2023-02-18 16:25:57,mobile,paid_search,US
615,374,2025-12-21 00:12:32,mobile,paid_search,US
616,322,2025-04-18 12:55:14,mobile,paid_search,CA
617,321,2024-12-09 21:53:24,desktop,direct,US
618,548,2025-09-02 18:22:06,mobile,paid_search,UK
619,416,2024-11-19 19:05:42,mobile,referral,CA
620,301,2024-06-05 05:17:35,mobile,referral,US
621,103,2024-09-22 06:18:35,mobile,paid_search,UK
622,566,2024-09-03 01:53:44,desktop,direct,IN
623,23,2023-02-10 16:20:55,mobile,organic,CA
624,499,2025-02-17 09:22:31,mobile,paid_social,US
625,268,2024-11-23 11:20:59,mobile,organic,CA
626,450,2025-04-17 11:15:09,desktop,paid_social,UK
627,567,2025-06-11 01:34:47,mobile,organic,US
628,540,2025-02-19 04:36:21,desktop,organic,US
629,547,2023-04-13 01:09:30,mobile,direct,US
630,149,2025-01-23 18:04:12,mobile,paid_social,US
631,200,2025-05-20 03:48:54,mobile,organic,US
632,280,2023-11-10 03:57:33,mobile,paid_search,CA
633,581,2023-04-29 09:27:34,mobile,paid_search,US
634,491,2023-03-13 03:43:17,mobile,email,NL
635,90,2023-01-09 02:59:10,tablet,organic,BR
636,180,2025-05-14 07:27:28,mobile,paid_search,US
637,261,2024-09-26 10:11:53,mobile,referral,DE
638,155,2025-12-09 20:07:58,mobile,email,US
639,599,2023-02-22 02:07:15,desktop,email,FR
640,431,2025-07-21 12:54:47,mobile,organic,IN
641,552,2024-12-03 12:57:12,mobile,direct,AU
642,460,2024-04-08 18:48:59,mobile,organic,IN
643,14,2024-08-01 16:40:26,tablet,direct,DE
644,224,2023-06-24 01:13:08,desktop,paid_search,DE
645,536,2024-10-15 18:17:18,desktop,referral,SG
646,517,2025-02-22 17:36:27,mobile,paid_social,BR
647,447,2023-02-01 20:28:55,mobile,organic,CA
648,581,2024-08-26 22:22:47,desktop,email,US
649,301,2023-08-14 18:35:14,desktop,referral,US
650,95,2023-08-17 13:47:52,mobile,referral,US
651,423,2024-12-19 11:08:41,desktop,paid_search,IN
652,477,2023-07-25 19:21:23,desktop,organic,US
653,262,2025-11-21 02:18:21,desktop,organic,SG
654,317,2025-01-21 15:13:57,mobile,organic,BR
655,344,2024-02-12 13:56:54,mobile,referral,FR
656,481,2025-03-06 08:54:02,tablet,organic,SG
657,149,2023-05-09 11:27:15,desktop,direct,US
658,389,2023-12-09 16:56:40,mobile,organic,US
659,139,2024-03-01 13:40:47,mobile,direct,US
660,260,2024-12-14 09:49:05,mobile,organic,IN
661,56,2023-10-22 18:05:07,mobile,email,IN
662,224,2024-01-27 12:05:40,mobile,email,DE
663,3,2024-02-07 18:29:16,mobile,organic,FR
664,376,2023-07-15 15:16:13,mobile,direct,SG
665,27,2023-11-15 23:08:52,mobile,organic,DE
666,276,2024-10-10 00:16:32,mobile,direct,US
667,437,2024-11-04 21:30:14,desktop,paid_search,US
668,34,2024-08-21 13:02:54,desktop,paid_social,AU
669,286,2025-06-01 14:55:05,mobile,direct,UK
670,47,2025-03-21 08:14:41,desktop,direct,UK
671,577,2025-01-23 04:57:49,mobile,organic,AU
672,80,2025-05-01 06:36:15,mobile,organic,AU
673,200,2025-07-14 07:15:32,desktop,direct,US
674,397,2023-08-22 20:50:41,mobile,referral,IN
675,87,2024-10-13 00:25:48,desktop,organic,NL
676,168,2024-09-19 15:28:57,desktop,paid_search,US
677,353,2025-12-06 22:50:28,desktop,email,US
678,524,2025-11-13 12:41:19,mobile,referral,US
679,33,2024-02-12 00:14:06,desktop,paid_search,UK
680,93,2025-10-15 15:19:18,mobile,email,US
681,31,2025-11-06 18:30:47,mobile,direct,US
682,166,2025-07-02 08:44:59,desktop,paid_social,FR
683,205,2025-03-21 21:59:19,mobile,referral,US
684,483,2023-01-30 14:46:20,desktop,paid_social,US
685,308,2024-11-20 06:02:08,desktop,email,CA
686,191,2025-08-30 22:27:35,mobile,email,SG
687,595,2025-05-14 11:43:15,mobile,paid_search,IN
688,172,2023-10-22 08:21:59,mobile,paid_search,IN
689,297,2025-04-02 17:25:01,mobile,direct,CA
690,222,2024-07-27 19:25:24,mobile,paid_search,BR
691,450,2024-11-10 04:52:16,desktop,organic,UK
692,585,2023-10-22 14:17:27,mobile,email,AU
693,66,2024-07-28 18:03:30,mobile,organic,BR
694,307,2023-03-24 02:20:08,mobile,direct,US
695,172,2025-11-28 22:55:22,mobile,paid_search,IN
696,229,2024-05-10 04:02:33,mobile,paid_social,IN
697,460,2023-11-13 09:30:26,mobile,organic,IN
698,489,2024-12-15 10:55:23,mobile,paid_search,US
699,447,2024-09-07 02:53:01,mobile,organic,CA
700,79,2025-12-16 22:31:20,mobile,paid_search,AU
701,51,2024-09-01 19:38:05,mobile,organic,DE
702,116,2024-04-17 04:26:03,mobile,referral,US
703,485,2025-06-03 20:55:55,desktop,direct,UK
704,342,2025-01-12 03:34:17,mobile,organic,IN
705,552,2023-04-16 10:36:03,tablet,organic,AU
706,61,2023-07-09 02:28:52,tablet,paid_social,IN
707,410,2024-09-25 22:36:14,tablet,organic,AU
708,337,2023-03-22 21:10:26,mobile,organic,NL
709,332,2025-06-23 16:08:03,mobile,direct,US
710,94,2024-08-07 07:17:15,desktop,organic,IN
711,296,2023-04-15 08:59:21,mobile,referral,IN
712,567,2024-06-16 18:55:55,desktop,direct,US
713,281,2025-01-17 09:46:12,mobile,organic,UK
714,285,2025-06-30 22:46:38,mobile,direct,DE
715,318,2024-05-10 23:34:02,desktop,paid_social,US
716,218,2023-02-22 23:09:40,mobile,direct,CA
717,248,2024-09-21 13:42:08,mobile,organic,UK
718,233,2023-08-13 03:50:36,mobile,organic,US
719,522,2024-11-25 21:24:41,mobile,paid_social,US
720,484,2024-03-28 20:08:58,desktop,organic,UK
721,562,2025-11-02 06:23:38,mobile,direct,SG
722,22,2025-11-16 03:23:38,mobile,organic,IN
723,520,2025-09-01 16:00:29,mobile,referral,IN
724,11,2023-11-22 06:38:52,mobile,organic,UK
725,258,2023-08-28 08:55:11,tablet,paid_search,US
726,2,2023-07-08 12:41:14,mobile,referral,UK
727,332,2025-10-26 14:20:34,mobile,organic,US
728,205,2024-07-22 20:54:33,desktop,email,US
729,452,2025-11-05 22:00:14,mobile,paid_social,UK
730,544,2023-02-11 14:59:47,mobile,referral,IN
731,345,2023-02-14 23:39:44,mobile,paid_social,AU
732,593,2025-03-25 18:28:45,tablet,email,FR
733,443,2025-09-18 01:48:50,desktop,organic,UK
734,181,2024-01-05 17:05:23,mobile,organic,US
735,328,2024-04-01 01:35:04,mobile,email,BR
736,62,2024-06-12 08:55:43,mobile,paid_search,US
737,170,2023-01-06 15:43:18,mobile,paid_search,IN
738,398,2025-06-14 08:20:36,mobile,email,BR
739,206,2024-01-26 17:03:37,mobile,paid_social,FR
740,306,2023-12-14 12:54:15,desktop,paid_social,CA
741,526,2024-11-05 09:16:59,desktop,organic,US
742,140,2024-05-09 19:41:40,mobile,direct,CA
743,222,2025-07-19 23:18:42,mobile,organic,BR
744,157,2023-03-04 01:00:23,desktop,email,US
745,496,2023-04-20 01:33:14,mobile,paid_social,IN
746,151,2025-07-19 07:54:19,mobile,direct,US
747,142,2024-07-12 08:33:18,desktop,direct,AU
748,133,2025-12-19 14:53:42,mobile,organic,US
749,290,2023-09-29 01:18:25,mobile,direct,FR
750,137,2023-04-22 22:10:04,mobile,direct,US
751,95,2024-12-23 22:38:51,tablet,organic,US
752,166,2024-10-09 12:51:00,mobile,paid_social,FR
753,275,2023-05-15 00:57:23,mobile,paid_search,FR
754,340,2023-07-25 06:07:50,mobile,paid_search,US
755,119,2024-07-04 01:00:25,tablet,paid_search,US
756,262,2024-11-11 07:45:55,mobile,direct,SG
757,370,2024-04-25 18:16:01,desktop,paid_social,BR
758,255,2025-07-14 09:13:33,tablet,paid_social,FR
759,491,2023-05-11 21:06:24,mobile,paid_search,NL
760,398,2025-09-22 15:39:15,mobile,referral,BR
761,571,2024-03-24 01:17:12,mobile,paid_search,IN
762,567,2023-05-02 17:20:13,desktop,organic,US
763,107,2023-11-20 02:13:11,desktop,paid_social,US
764,249,2023-05-24 08:39:35,mobile,paid_search,US
765,349,2025-02-23 19:03:18,mobile,email,CA
766,545,2025-03-10 21:34:34,mobile,direct,CA
767,541,2025-12-17 12:28:10,desktop,referral,US
768,544,2025-04-02 08:15:47,tablet,referral,IN
769,297,2024-04-26 03:18:40,mobile,organic,CA
770,269,2023-04-11 20:11:52,mobile,paid_social,US
771,304,2025-03-01 03:05:26,desktop,paid_search,SG
772,408,2024-02-04 09:07:55,mobile,referral,CA
773,38,2025-04-11 01:10:52,desktop,organic,FR
774,38,2025-06-18 22:02:45,desktop,referral,FR
775,321,2025-12-21 16:49:00,mobile,paid_search,US
776,306,2025-05-02 00:02:41,mobile,organic,CA
777,238,2023-06-23 09:57:47,mobile,direct,IN
778,112,2023-03-07 16:30:03,mobile,organic,UK
779,63,2023-03-09 16:32:42,desktop,paid_search,UK
780,525,2024-08-18 21:26:12,desktop,email,IN
781,295,2023-09-17 19:30:07,mobile,organic,CA
782,486,2024-03-14 14:05:19,desktop,paid_social,NL
783,580,2024-12-29 00:40:26,mobile,paid_social,US
784,487,2024-01-16 23:43:06,mobile,direct,US
785,156,2025-09-27 19:42:13,mobile,direct,BR
786,472,2023-11-23 18:49:47,mobile,paid_social,US
787,12,2025-05-17 15:37:59,tablet,email,US
788,114,2024-12-30 03:19:23,desktop,referral,SG
789,219,2025-12-19 07:33:05,mobile,referral,UK
790,571,2025-06-08 02:20:21,mobile,direct,IN
791,557,2023-08-28 02:38:21,desktop,direct,BR
792,223,2024-07-13 03:05:31,mobile,email,US
793,29,2024-10-09 08:59:40,desktop,organic,BR
794,400,2024-03-10 01:01:37,mobile,direct,BR
795,386,2025-12-12 03:18:27,tablet,direct,DE
796,420,2025-02-13 11:19:00,mobile,direct,DE
797,137,2023-12-22 07:52:40,desktop,organic,US
798,586,2024-12-29 17:20:16,mobile,organic,UK
799,513,2024-07-12 07:40:44,tablet,email,IN
800,389,2023-10-20 23:37:45,tablet,paid_search,US
801,467,2024-09-29 02:22:04,desktop,paid_search,DE
802,106,2024-08-02 21:13:30,desktop,direct,US
803,498,2023-08-20 17:58:06,mobile,direct,BR
804,281,2025-01-27 10:17:42,mobile,direct,UK
805,123,2024-09-21 12:42:25,mobile,organic,AU
806,360,2025-07-21 09:40:13,mobile,organic,DE
807,142,2025-03-12 19:51:11,mobile,organic,AU
808,476,2024-09-27 02:44:05,mobile,organic,US
809,277,2025-07-31 04:03:49,mobile,direct,US
810,425,2023-04-25 22:10:57,mobile,paid_search,BR
811,487,2024-03-27 15:19:33,desktop,direct,US
812,476,2025-07-06 03:35:54,desktop,paid_search,US
813,85,2025-11-29 06:53:21,desktop,direct,SG
814,218,2025-05-13 06:14:42,desktop,email,CA
815,79,2024-09-23 11:23:05,tablet,organic,AU
816,466,2025-12-29 23:13:18,mobile,referral,FR
817,124,2025-09-08 13:57:51,mobile,paid_search,UK
818,358,2024-12-03 23:45:18,mobile,paid_social,UK
819,79,2024-09-05 07:03:57,mobile,direct,AU
820,477,2024-09-01 22:24:19,desktop,organic,US
821,354,2024-06-29 02:56:15,desktop,organic,BR
822,219,2025-09-11 10:44:32,mobile,direct,UK
823,478,2023-02-21 06:20:22,desktop,referral,US
824,565,2023-12-16 14:50:20,tablet,paid_social,FR
825,503,2023-04-12 08:13:26,mobile,direct,FR
826,34,2025-02-20 00:58:21,mobile,organic,AU
827,202,2025-06-09 06:14:44,desktop,paid_search,US
828,144,2024-07-03 19:26:03,tablet,direct,AU
829,5,2025-01-03 06:29:01,mobile,email,IN
830,312,2025-06-14 10:51:06,tablet,email,US
831,232,2024-10-20 17:30:17,mobile,organic,BR
832,149,2025-04-27 05:32:25,mobile,organic,US
833,277,2025-03-31 15:58:50,mobile,direct,US
834,412,2023-02-24 10:59:21,mobile,direct,DE
835,309,2024-08-27 20:18:45,desktop,organic,CA
836,85,2024-02-06 09:48:22,mobile,email,SG
837,441,2023-05-21 09:12:32,mobile,paid_search,US
838,526,2025-04-21 18:34:40,mobile,organic,US
839,244,2024-05-18 04:59:55,mobile,paid_social,AU
840,191,2024-05-19 20:17:09,desktop,organic,SG
841,188,2025-03-13 10:35:45,desktop,email,US
842,46,2025-08-13 21:14:59,mobile,organic,AU
843,322,2023-03-30 20:39:35,mobile,direct,CA
844,187,2023-06-12 02:14:55,desktop,organic,DE
845,476,2023-10-09 06:20:50,desktop,referral,US
846,581,2024-01-15 15:26:02,desktop,organic,US
847,567,2025-02-27 09:30:03,tablet,organic,US
848,484,2023-10-27 04:20:08,mobile,direct,UK
849,532,2025-12-17 10:19:09,mobile,paid_social,US
850,524,2023-06-08 02:08:02,mobile,organic,US
851,189,2023-04-10 05:45:02,mobile,organic,SG
852,543,2023-06-15 09:32:25,mobile,paid_search,DE
853,210,2024-10-16 12:31:04,mobile,email,AU
854,156,2025-07-27 06:35:55,mobile,paid_search,BR
855,503,2023-05-16 03:12:20,mobile,email,FR
856,207,2023-08-18 17:31:50,mobile,direct,FR
857,261,2024-08-01 21:55:07,desktop,paid_search,DE
858,28,2024-03-14 20:47:53,mobile,organic,US
859,524,2025-11-18 02:31:27,mobile,referral,US
860,42,2024-05-19 06:31:38,mobile,organic,US
861,55,2025-01-22 07:09:33,desktop,paid_search,IN
862,578,2025-06-14 14:30:11,mobile,paid_search,UK
863,33,2023-01-08 19:14:47,mobile,organic,UK
864,244,2023-04-08 19:43:42,mobile,direct,AU
865,282,2024-08-25 00:36:33,desktop,organic,BR
866,43,2024-09-29 13:33:10,mobile,referral,SG
867,237,2025-06-04 18:11:07,tablet,organic,AU
868,369,2024-06-02 18:57:37,mobile,referral,SG
869,147,2025-12-31 20:32:37,desktop,direct,FR
870,106,2025-03-31 22:34:14,mobile,organic,US
871,137,2024-12-26 19:58:07,mobile,paid_social,US
872,513,2024-04-24 20:15:43,mobile,direct,IN
873,456,2023-12-29 13:47:42,mobile,organic,IN
874,204,2025-02-07 09:16:42,mobile,paid_social,US
875,297,2024-03-02 22:35:49,mobile,direct,CA
876,468,2024-04-29 15:30:42,mobile,direct,UK
877,24,2025-07-15 08:42:58,mobile,referral,UK
878,127,2025-03-04 11:29:14,mobile,organic,US
879,98,2025-03-07 22:55:59,mobile,direct,FR
880,247,2024-02-12 03:59:24,mobile,organic,FR
881,17,2023-11-03 19:24:32,desktop,organic,IN
882,324,2023-09-24 17:00:35,desktop,referral,UK
883,463,2023-01-07 05:02:38,mobile,paid_social,IN
884,557,2025-11-03 21:36:06,mobile,paid_social,BR
885,315,2024-05-02 01:32:49,tablet,paid_search,IN
886,560,2024-04-19 11:01:54,mobile,paid_search,US
887,57,2024-11-08 23:48:57,mobile,email,IN
888,323,2023-04-12 11:10:12,tablet,paid_search,CA
889,378,2025-04-20 16:07:02,mobile,organic,CA
890,368,2024-03-03 11:47:09,mobile,paid_search,SG
891,513,2024-10-01 10:11:42,desktop,organic,IN
892,183,2024-12-07 04:27:41,desktop,paid_search,NL
893,142,2025-01-27 20:33:40,mobile,paid_search,AU
894,566,2024-09-06 10:11:39,tablet,organic,IN
895,432,2025-02-27 10:05:47,mobile,organic,US
896,396,2025-06-21 16:51:30,mobile,paid_search,NL
897,103,2024-09-12 09:57:46,desktop,referral,UK
898,257,2024-09-08 20:58:53,mobile,organic,AU
899,325,2025-04-27 06:50:37,desktop,direct,IN
900,156,2024-01-28 12:15:04,mobile,direct,BR
901,558,2023-05-03 05:53:44,mobile,paid_social,US
902,354,2023-05-16 06:08:22,mobile,paid_social,BR
903,204,2023-06-08 06:07:51,mobile,direct,US
904,513,2025-12-08 01:54:34,mobile,email,IN
905,573,2025-11-04 12:07:57,desktop,organic,SG
906,281,2023-03-26 10:25:50,tablet,organic,UK
907,594,2025-12-20 11:35:19,desktop,organic,AU
908,265,2023-08-17 01:00:24,tablet,paid_search,SG
909,505,2024-05-31 18:08:27,desktop,organic,NL
910,270,2025-05-12 03:01:31,desktop,email,IN
911,572,2024-05-30 15:00:40,mobile,paid_search,US
912,4,2025-03-07 05:07:31,mobile,email,IN
913,77,2025-03-26 15:39:50,mobile,paid_search,FR
914,280,2025-07-12 23:37:15,mobile,paid_social,CA
915,527,2023-08-08 21:07:22,mobile,paid_search,FR
916,520,2023-04-02 12:02:11,mobile,referral,IN
917,353,2025-12-24 06:26:57,desktop,paid_search,US
918,160,2025-04-13 00:48:23,desktop,direct,UK
919,119,2025-04-16 12:29:45,tablet,organic,US
920,517,2023-09-08 20:35:30,desktop,paid_social,BR
921,497,2024-06-27 19:28:14,desktop,organic,CA
922,483,2025-11-23 05:14:03,mobile,organic,US
923,62,2023-06-03 04:05:08,mobile,organic,US
924,14,2024-02-12 04:09:09,mobile,organic,DE
925,399,2025-04-13 14:31:52,mobile,paid_social,UK
926,213,2023-04-16 17:19:57,mobile,paid_social,US
927,312,2023-12-20 19:35:28,desktop,paid_search,US
928,363,2025-09-28 07:27:36,mobile,paid_social,FR
929,413,2023-10-02 04:45:58,mobile,organic,US
930,471,2023-11-28 20:31:45,desktop,direct,DE
931,222,2025-02-08 16:45:25,mobile,organic,BR
932,411,2023-12-22 05:49:33,mobile,paid_search,US
933,488,2024-11-15 23:33:04,mobile,direct,IN
934,293,2025-10-09 21:56:04,desktop,paid_search,IN
935,471,2024-01-08 10:12:39,mobile,direct,DE
936,172,2024-06-27 04:07:01,tablet,direct,IN
937,244,2023-02-22 15:15:39,mobile,direct,AU
